hobby,count
국내 역사 유적지 가족 답사,2
KBO 리그 직관,2
삼성 라이온즈 경기 관람,2
형산강 산책로 걷기,2
동네 미용실 주기적 방문,2
동네 목욕탕에서 즐기는 냉온탕 반복욕,2
베란다 채소 재배,2
건강 관리를 위한 헬스장 유산소 운동,2
태화강 국가정원 풍경 감상,2
최신 주말 드라마 시청,2
경복궁 및 창덕궁 야간 산책,2
남강변 느린 산책,2
동네 야외 코트 길거리 농구,2
유튜브 최신 IT 기기 리뷰 시청,2
동네 사우나에서 즐기는 정기적인 반신욕,2
셀프 눈썹 정리 및 피부 관리,2
광안리 해변 러닝,2
강동구 지역 배드민턴 동호회 활동,2
전국 비빔밥 맛집 탐방,2
남포동 일식 전문점 탐방,2
대청천 산책로 걷기,2
희귀 다육식물 수집 및 번식,2
대구 시내 유명 빵집 투어,2
사려니숲길 드라이브,2
스플렌더 및 루미큐브 보드게임,2
오늘의집 앱으로 거실 소품 구경하기,2
유튜브 음식 영상 시청,2
최신 디저트 카페 투어,2
넷플릭스 스릴러 영화 감상,2
카카오톡 단체 채팅방 소통,2
태화강 국가정원 풍경 사진 촬영,2
넷플릭스 리얼리티 프로그램 시청,2
가족과 함께하는 치킨 야식,2
동네 친구들과의 치맥 모임,2
제철 나물 비빔밥 맛집 찾기,2
전국 팔도 나물 정식 맛집 탐방,2
낙동강변 야간 산책,2
울산시립미술관 전시 관람,2
동네 단골 사우나에서 지인들과 담소 나누기,2
마당 식물 가꾸기,2
LCK 및 e스포츠 경기 분석,2
유튜브로 최신 전자기기 리뷰 시청,2
홍대 클럽 방문,2
일본 가정식 및 오마카세 맛집 탐방,2
나훈아의 트로트 곡 감상,2
최신 유행하는 넷플릭스 시리즈 정주행,2
테마파크 방문 및 사진 촬영,2
코인 노래방에서 최신 곡 마스터하기,2
스팀 기반의 전략 시뮬레이션 게임,2
넷플릭스 한국 드라마 시청,2
K-팝 댄스 커버,2
가족 동반 휴양지 여행,2
유튜브 뷰티 영상 시청,2
오늘의집 가구 배치 시뮬레이션,2
일요일 오후 거실에서의 깊은 낮잠,2
나물 위주의 한식 식단 짜기,2
숲길 풍경 사진 촬영,2
일산호수공원 산책,2
피부 관리 숍 방문,2
KBS 제2라디오 음악 프로그램 청취,2
마을 회관 고스톱,2
주 1회 일식 배달 음식 즐기기,2
유튜브 뷰티 콘텐츠 시청 및 홈케어,2
동네 지인들과의 가벼운 반주,2
동네 미용실에서의 친목 도모,2
대왕암공원 해안 산책,2
가족과 함께하는 외식 투어,2
팔공산 등산 및 자연 풍경 사진 촬영,2
청계산 등산 및 트레킹,2
동네 소금빵 투어,2
북한산 등산 및 자연 풍경 촬영,2
가족과 함께하는 자연 여행,2
바버샵 헤어 스타일링 관리,2
무등산 산책 및 풍경 감상,2
한양도성길 산책 및 풍경 사진 촬영,2
광교산 숲길 산책 및 풍경 사진 촬영,2
지인들과의 정기적인 안부 통화,2
대청호 주변 풍경 감상,2
지역 배드민턴 클럽 정기 활동,2
동네 미용실에서 수다 떨기,2
잔나비 노래 감상,2
갑천변 산책 및 풍경 감상,2
제철 해산물 맛집 탐방,2
주말 오후 낮잠과 TV 시청,2
양재천 풍경 사진 촬영,2
아무것도 하지 않고 누워 있기,2
차분한 분위기의 음악 감상,2
가평 인근 오토캠핑,2
유튜브 숏츠 시청,2
가족과 함께하는 서울 시내 버스 투어,2
충청권 역사 유적지 답사,2
동네 친구들과의 정기적인 식사 모임,2
유튜브 가드닝 및 인테리어 채널 시청,2
청계천 산책,2
동네 지인들과의 일상적인 담소,2
동네 공원 산책 및 풍경 사진 찍기,2
UFC 경기 분석,2
TV 시청 및 낮잠,2
잔잔한 시티팝 감상,2
예술 및 건축 다큐멘터리 시청,2
인디 게임 수집,2
가족과 함께하는 아산 온천 여행,2
강서한강공원 밤산책,2
밀리의 서재 전자책 읽기,2
전자기기 리뷰 시청,2
동네 중식당 짬뽕 맛집 찾기,2
동네 볼링장에서의 친목 경기,2
TV 예능 및 드라마 시청,2
아파트 단지 주변 야간 산책,2
해운대 전통시장 맛집 탐방,2
강구안 해안로 천천히 산책하기,2
서울 골목길 산책,2
교회 구역 모임 참석,2
다산신도시 수변공원 산책,2
동네 단골 목욕탕에서 반신욕 하기,2
반려견 산책 및 수제 간식 만들기,2
뉴진스 노래 플레이리스트 감상,2
집 근처 헬스장 유산소 운동,2
제철 나물을 활용한 건강한 집밥 요리,2
신세계백화점 강남점 쇼핑,2
동네 목욕탕에서 반신욕,2
양재천 아침 산책,2
모여봐요 동물의 숲 게임,2
금강 보행교 야간 산책,2
앞산 공원 숲길 산책,2
정기적인 사우나 및 반신욕,2
사직야구장 직관 응원,2
천연발효종 빵집 탐방,2
단독주택 셀프 인테리어,2
트로트 음악 감상 및 TV 프로그램 시청,2
베란다 다육이 키우기,2
탄천 주변 느린 산책,2
하이볼 제조,2
황룡강변 조깅,2
단골 미용실에서 머리 손질하며 수다 떨기,2
SSG 랜더스 야구 직관,2
제철 나물 요리 맛집 탐방,2
월악산 및 소백산 등산,2
가벼운 에세이 독서,2
동네 사우나 방문 및 수다,2
동네 목욕탕에서 즐기는 온욕과 휴식,2
동네 빵집 단팥빵 탐방,2
트로트 노래방 가기,2
베란다 제라늄 및 다육식물 재배,2
최신 IT 기기 리뷰 시청,2
지역 풍경 사진 촬영,2
기흥 호수공원 야간 산책,2
황리단길 빵집 투어,2
플레이스테이션 최신 게임 플레이,2
가족과 함께하는 전라도 맛집 탐방,2
일본식 라멘 및 소바 맛집 탐방,2
영산강 민물낚시,2
근교 수목원 풍경 감상,2
양평 인근 숲길 트레킹,2
일본식 가이세키 요리 체험,2
프로야구 현장 직관 및 응원,2
최신 스마트폰 기능 익히기,2
팔공산 숲길 산책 및 자연 감상,2
정갈한 일식 초밥 시식,2
프리미어리그 경기 시청 및 분석,2
요리 관련 유튜브 영상 시청,2
매콤한 한식 요리 만들기,2
유튜브 피부 관리 및 홈케어 영상 시청,2
민물 낚시 장비 수집,2
배달 분식 메뉴 탐색,2
전국 정갈한 한식 맛집 탐방,2
안양천변 야간 산책,2
오후의 짧은 낮잠으로 에너지 충전,2
구로구 골목 산책,2
가끔 즐기는 햄버거 외식,2
은평구 지역 배드민턴 동호회 활동,2
부산시민공원 산책,2
동네 목욕탕 온탕 입욕과 사우나,2
제철 나물 정식 맛집 찾기,2
팔공산 인근 민물낚시,2
동네 미용실 정기 방문 및 관리,2
강원도 평창 숲길 여행,2
흥덕구 지역 배드민턴 동호회 활동,2
일산 호수공원 만보 걷기,2
치킨 배달 음식 즐기기,2
평창 숲속 캠핑,2
코인 노래방에서 좋아하는 곡 부르기,2
숲길 산책 및 자연 풍경 감상,2
가족과 함께하는 일식당 탐방,2
삽교호 바다 낚시,2
탄천 자전거 라이딩,2
거실에서 멍하니 있기,2
주현미 노래 감상,2
반신욕과 아로마 테라피,2
동네 사우나에서 이웃과 소통하기,2
이탈리안 레스토랑 메뉴 탐방,2
수원시립미술관 관람,2
트로트 노래 감상,2
사려니숲길 및 제주 오름 산책,2
나물 비빔밥 같은 깔끔한 한식 맛집 찾기,2
지역 볼링 클럽 활동,2
가족들과 함께하는 자연 풍경 여행,2
수봉공원 산책로 걷기,2
유튜브 뷰티 및 건강 정보 시청,2
유튜브 가요 영상 시청,2
성남아트센터 전시 관람,2
청국장 맛집 탐방,2
동네 목욕탕에서 이웃들과 담소 나누기,2
불광천 산책,2
가족 동반 전국 맛집 탐방,2
금호강변 야간 러닝,2
용문산 숲길 산책,2
가족들을 위한 주말 특식 요리,2
수락산 숲길 산책,2
동네 고깃집 삼겹살 외식,2
지역 주민 자치 모임 활동,2
나훈아 및 트로트 음악 감상,2
가족과 함께하는 전국의 숨은 맛집 탐방,2
이탈리안 레스토랑 맛집 탐방,2
금정산 둘레길 트레킹,2
유튜브 리빙 및 인테리어 영상 시청,2
내장산 둘레길 걷기,2
완주군 내 산책로 걷기,2
오산천 조깅,2
베란다 반려식물 가꾸기,2
유명 빵집 투어,2
롯데월드 방문,2
친구들과의 끝없는 전화 통화,2
건강 관련 다큐멘터리 시청,2
의림지 주변 산책,2
전주천변 저녁 산책,2
백운호수 주변 산책,2
지역 베이커리 카페 투어,2
동네 단골 주점에서의 반주,2
국내 역사 유적지 출사 여행,2
주말 가족 동반 근교 나들이,2
간단한 안주 요리 만들기,2
90년대 발라드 감상,2
진주 남강변 산책,2
집에서 즐기는 짧은 낮잠,2
동네 중식당에서 짜장면 먹기,2
TV 건강 정보 프로그램 시청하기,2
지역 라디오 청취,2
전국 보리밥 및 나물 정식 맛집 탐방,2
프리미어리그 해외 축구 시청,2
지역 기반 팟캐스트 청취,2
포항 운하 및 해안가 산책,2
지역 볼링 동호회 정기전,2
아이유의 잔잔한 노래 듣기,2
종교 단체 정기 봉사 활동,2
관악구민체육센터 배드민턴,2
가족들과 함께하는 자연 경관 여행,2
삼성 라이온즈 야구 직관,2
전국 온천 여행,2
마을 길 산책,2
남성 그루밍 및 피부 관리,2
해안도로 드라이브,2
서울식물원 및 마곡나루 산책,2
동네 친구들과 전화 수다,2
남한산성 둘레길 풍경 감상,2
손주들과의 영상통화,2
서울숲 풍경 사진 촬영,2
치킨과 함께하는 TV 시청,2
안산문화예술의전당 전시 관람,2
금강 민물낚시,2
광주호 생태공원 산책,2
지역 문화제 및 축제 구경,2
동네 지인들과의 소규모 티타임,2
북한산 둘레길 등산 및 풍경 사진 찍기,2
무등산 둘레길 풍경 사진 촬영,2
대관령 숲길 산책,2
부천 중앙공원 숲길 산책,2
가족과 함께하는 지역 자연 경관 탐방,2
여수 해양공원 산책,2
가족과 함께하는 노래방 방문,2
고사양 PC 게임 플레이,2
유튜브 전동 공구 리뷰 시청,2
프로야구 경기 시청 및 전술 분석,2
유튜브 건강 및 생활 정보 채널 시청,2
가족과 함께하는 한정식집 외식,2
조용한 카페에서 에세이 읽기,2
실내 클라이밍,2
갯골생태공원 가족 산책,2
지역 사우나 방문 및 담소,2
TV 건강 프로그램 시청 후 식단에 적용하기,2
밀양강변 산책,2
동네 단골 사우나 방문 및 휴식,2
남이섬 숲길 산책,2
동네 목욕탕에서 지인들과 담소 나누기,2
페퍼로니 피자 배달 시켜 먹기,2
롯데콘서트홀 클래식 공연 관람,2
텃밭 작물 재배,2
동네 분식집 떡볶이와 김밥 맛집 탐방,2
일상 기록 및 맛집 블로그 운영,2
임영웅 콘서트 영상 시청,2
양림동 펭귄마을 골목 탐방,2
유튜브로 낚시 영상 시청,2
신성리 갈대밭 산책,2
주말 낮잠과 휴식,2
추리 소설 및 에세이 독서,2
유튜브 예술 강연 시청,2
송도 센트럴파크 야간 산책,2
헬스,2
침대 위에서 멍 때리기,2
지역 테니스 동호회 정기 모임,2
소액의 스포츠 토토,2
만수산 산책로 걷기,2
베란다 상추와 깻잎 가꾸기,2
니치 향수 수집,2
OTT 시리즈 정주행,2
최신 가전 및 IT 기기 리뷰 시청,2
해운대 해변 산책로 걷기,2
베란다 텃밭 상추와 고추 가꾸기,2
팔당호 민물 낚시,2
지인들과의 술자리,2
통영 강구안 주변 산책,2
지역별 돼지갈비 맛집 탐방,2
태화강 국가정원 조깅,2
대부도 해안가 산책,2
광주천 산책로 걷기,2
안양천 풍경 사진 촬영,2
동네 사우나 정기 방문 및 휴식,2
이탈리안 레스토랑 외식,2
교회 성가대 활동,2
헬스장 루틴 운동,2
최신 가요 플레이리스트 감상,2
유튜브 예능 및 토크쇼 시청,2
가족과 함께하는 국내 도시 관광,2
동네 친구들과의 중식 외식,2
가족과 함께하는 동물원 나들이,2
기장 앞바다 바다낚시,2
스플렌더 및 전략 보드게임,2
가족과 함께하는 강원도 숲길 여행,2
수채화 도구 수집 및 연습,2
천안 지역 숨은 맛집 탐방,2
집안 분위기를 바꾸는 소품 인테리어,2
최신 뷰티 트렌드 및 피부 관리,2
배달 음식 신메뉴 시도,2
가족과 함께하는 강원도 해안도로 드라이브,2
반려견과 함께하는 일상,2
경주·부여 역사 유적지 답사,2
경로당 지인들과의 담소,2
일식 초밥집 투어,2
가족과 함께하는 온천욕 및 스파,2
전국 지역별 한식 맛집 탐방,2
유튜브를 통한 당뇨 관리 식단 연구,2
망원동 빵집 투어,2
지역 사우나에서 지인들과 담소 나누기,2
유튜브 브이로그 및 예능 시청,2
동료들과의 정기적인 친목 모임,2
전국 지역별 제철 음식 탐방,2
스팀 고사양 게임 플레이,2
8090 가요 노래방,2
시사 잡지 읽기,2
무등산 둘레길 가벼운 산책,2
고전 누아르 영화 감상,2
친구들과의 당구 내기,2
동네 단골 주점에서의 사회적 교류,2
남강변 산책로 걷기,2
용지호수 산책로 걷기,2
KBO 리그 경기 분석,2
청국장 전문점 맛집 탐방,2
읍내 사우나 방문,2
거실 소파에서의 늦은 오후 낮잠,2
코인 노래방 90년대 노래 부르기,2
아이돌 무대 영상 시청,2
반려식물 잎 닦아주기,2
기흥호수공원 가족 산책,2
TV 드라마 시청 및 분석,2
뉴진스 노래 무한 반복 재생,2
동네 지인들과의 정기적인 티타임,2
강원도 원주 숲길 산책,2
기흥호수공원 풍경 감상,2
시장 분식집 투어,2
동네 배드민턴 클럽 정기 경기 참여,2
남성 전용 그루밍 및 피부 관리,2
공산성 성곽길 산책,2
디지털카메라 풍경 사진 촬영,2
넷플릭스 예술 영화 감상,2
아침 수영,2
대청호 주변 드라이브 및 풍경 감상,2
서울식물원 가족 산책,2
전국 전통시장 맛집 탐방,2
서울식물원 산책로 걷기,2
지역 양식 맛집 탐방,2
동네 노래방 트로트 가창,2
홈케어 피부 관리 및 네일 아트,2
국립현대미술관 청주관 전시 관람,2
가족과 함께하는 숲길 트레킹,2
광명동굴 주변 산책로 걷기,2
가족과 함께하는 국내 소도시 여행,2
집 근처 사우나에서 즐기는 반신욕,2
무등산 등산 및 트레킹,2
객리단길 맛집 탐방,2
오래된 친구들과의 술자리,2
최백호,2
90년대 포크송 및 발라드 감상,2
친구들과의 일식 외식,2
일식 오마카세 맛집 찾기,2
지역 사우나 수다,2
지역 동호회 농구 경기 참여,2
베란다 다육식물 분갈이,2
주말 드라마 시청 및 줄거리 분석,2
가요무대 시청,2
문명 시리즈 같은 전략 게임,2
동네 단골 사우나 찜질,2
스마트폰으로 야생화 사진 찍기,2
이천 도자기 축제 관람,2
단골 식당 삼겹살 외식,2
단골 중국집 메뉴 탐방,2
친구들과 함께하는 남해안 풍경 여행,2
동네 도서관 에세이 읽기,2
동네 지인들과의 당구 모임,2
반려식물 가꾸기,2
가족과 함께하는 저녁 산책,2
가족들과의 정기적인 안부 전화,2
동네 기원에서의 바둑과 장기,2
중랑천변 야간 산책,2
지역 복지관 봉사활동,2
국내 자연 풍경 사진 촬영,2
임영웅 노래 가사 필사 및 감상,2
대왕암 공원 해안 산책,2
시내 양식당 외식,2
침대 위에서 낮잠 자기,2
경로당 지인들과의 일상 대화,2
최신 가전제품 리뷰 시청,2
동네 분식집에서의 수다,2
최신 독립 영화 관람,2
태종대 해안길 산책,2
주말 가족 외식 장소 선정 및 예약,2
영도 해안도로 드라이브,2
새벽 조깅,2
KBO 프로야구 경기 분석 시청,2
동네 복지관 무료 급식 봉사,2
태블릿을 이용한 웹툰 정주행,2
독립영화관 영화 관람,2
동네 뒷산 숲길 산책,2
팔공산 풍경 사진 촬영,2
